id,order_id,product_id,quantity,total_price
19815,8362,5,1,29
19816,1747,30,1,110
19817,3810,13,4,7304
19818,8387,27,1,136
19819,5393,43,1,103
19820,489,0,1,96
19821,5041,26,1,53
19822,9180,15,1,46
19823,2556,40,1,128
19824,156,15,1,46
19825,8634,10,4,7808
19826,2030,4,2,114
19827,7037,34,1,143
19828,2192,8,2,30
19829,7807,4,1,57
19830,6202,28,2,372
19831,6892,5,5,145
19832,3303,28,1,186
19833,2246,25,2,288
19834,763,20,1,1720
19835,8290,16,1,42
19836,7745,35,5,3010
19837,9390,23,1,2795
19838,402,10,4,7808
19839,7503,21,2,4014
19840,7050,20,3,5160
19841,3913,48,1,55
19842,4279,31,1,170
19843,1519,1,2,42
19844,1683,48,1,55
19845,8531,49,2,78
19846,9860,6,5,75
19847,8140,34,1,143
19848,4114,48,1,55
19849,4822,32,1,164
19850,2110,19,3,69
19851,7439,16,4,168
19852,1312,19,4,92
19853,2685,44,1,82
19854,7437,25,1,144
19855,484,21,1,2007
19856,1633,15,1,46
19857,644,48,5,275
19858,5288,27,1,136
19859,8003,49,1,39
19860,9058,44,3,246
19861,7370,27,1,136
19862,1966,11,2,2746
19863,3414,26,1,53
19864,2042,32,1,164
19865,3418,47,2,64
19866,6744,16,1,42
19867,7778,24,2,5326
19868,1581,10,1,1952
19869,6353,45,1,36
19870,4468,15,1,46
19871,3437,30,2,220
19872,5634,33,1,111
19873,2998,45,1,36
19874,4466,10,3,5856
19875,1482,44,2,164
19876,5445,16,2,84
19877,2314,33,1,111
19878,1495,46,3,48
19879,9703,13,1,1826
19880,1286,23,2,5590
19881,9313,25,1,144
19882,9095,42,1,97
19883,4092,4,1,57
19884,2932,14,1,1774
19885,7657,15,1,46
19886,7054,18,3,60
19887,6114,35,2,1204
19888,7786,32,1,164
19889,7444,32,3,492
19890,9224,29,1,110
19891,7196,16,1,42
19892,7171,11,1,1373
19893,1165,9,1,11
19894,1753,12,1,1992
19895,9689,27,4,544
19896,7570,9,1,11
19897,8965,16,1,42
19898,4189,48,2,110
19899,360,3,4,280
19900,4832,1,3,63
19901,2968,37,1,493
19902,4190,45,4,144
19903,9178,45,2,72
19904,6090,17,3,135
19905,2048,1,1,21
19906,9215,23,1,2795
19907,2915,11,1,1373
19908,5866,2,1,75
19909,4288,9,1,11
19910,1637,13,1,1826
19911,2686,31,1,170
19912,3760,21,1,2007
19913,8487,21,1,2007
19914,2928,15,1,46
19915,90,15,3,138
19916,8675,2,5,375
19917,1154,8,4,60
19918,4404,8,4,60
19919,5410,16,1,42
19920,9512,39,1,580
19921,375,33,2,222
19922,151,19,1,23
19923,6664,26,1,53
19924,8503,44,3,246
19925,5823,42,1,97
19926,7873,9,2,22
19927,735,9,2,22
19928,4273,6,1,15
19929,7435,43,1,103
19930,9723,17,3,135
19931,8729,7,4,40
19932,8822,27,1,136
19933,462,13,1,1826
19934,1355,6,4,60
19935,2925,15,2,92
19936,5563,20,1,1720
19937,9436,48,5,275
19938,3827,27,1,136
19939,5250,46,3,48
19940,6192,27,1,136
19941,1027,13,1,1826
19942,1237,13,1,1826
19943,1211,22,1,1152
19944,5034,41,1,61
19945,7982,19,1,23
19946,521,48,1,55
19947,7470,24,1,2663
19948,6112,29,1,110
19949,9668,42,3,291
19950,4503,17,1,45
19951,1666,24,2,5326
19952,486,38,1,385
19953,152,44,2,164
19954,2714,24,1,2663
19955,4567,9,2,22
19956,2155,15,1,46
19957,7031,32,2,328
19958,2483,27,2,272
19959,3730,21,1,2007
19960,9862,39,2,1160
19961,1711,15,1,46
19962,5134,11,1,1373
19963,2230,39,1,580
19964,5632,23,5,13975
19965,7461,42,1,97
19966,801,4,1,57
19967,1360,40,1,128
19968,4739,6,1,15
19969,9445,7,5,50
19970,7015,43,1,103
19971,7539,38,2,770
19972,6477,19,2,46
19973,3743,31,3,510
19974,2058,3,1,70
19975,4529,21,2,4014
19976,6013,34,2,286
19977,9364,6,4,60
19978,4506,38,1,385
19979,2260,48,1,55
19980,5200,21,4,8028
19981,1243,36,2,754
19982,9458,3,1,70
19983,850,39,2,1160
19984,5838,30,1,110
19985,8006,9,1,11
19986,9089,16,2,84
19987,4148,32,1,164
19988,99,20,1,1720
19989,8989,5,1,29
19990,2474,27,2,272
19991,769,34,2,286
19992,1699,17,1,45
19993,1738,48,3,165
19994,6933,5,1,29
19995,8233,16,1,42
19996,9844,11,1,1373
19997,6046,7,1,10
19998,7283,2,2,150
19999,7577,30,1,110
20000,5827,0,1,96
20001,1353,0,2,192
20002,7126,24,1,2663
20003,4890,24,3,7989
20004,5235,39,1,580
20005,2963,0,5,480
20006,4289,48,4,220
20007,7662,16,3,126
20008,5804,1,5,105
20009,8209,33,1,111
20010,2860,30,2,220
20011,5044,12,2,3984
20012,8711,45,1,36
20013,2458,46,1,16
20014,4920,25,1,144
20015,3655,13,2,3652
20016,951,19,1,23
20017,2471,8,5,75
20018,5781,12,2,3984
20019,8596,48,1,55
20020,8712,26,1,53
20021,9699,3,1,70
20022,9556,2,4,300
20023,5718,40,2,256
20024,5123,41,1,61
20025,3617,8,2,30
20026,12,40,3,384
20027,123,17,2,90
20028,8737,4,1,57
20029,6060,26,5,265
20030,4874,49,2,78
20031,3730,0,5,480
20032,9284,41,4,244
20033,9111,16,5,210
20034,960,32,2,328
20035,3995,31,2,340
20036,3199,15,3,138
20037,9238,20,2,3440
20038,3977,19,1,23
20039,1527,19,1,23
20040,6348,21,1,2007
20041,8104,38,1,385
20042,1797,17,1,45
20043,2246,22,2,2304
20044,4447,42,1,97
20045,8032,15,2,92
20046,5725,23,1,2795
20047,739,20,1,1720
20048,7686,10,1,1952
20049,5530,18,1,20
20050,3584,21,1,2007
20051,5903,0,2,192
20052,5028,21,1,2007
20053,9086,12,1,1992
20054,1987,16,1,42
20055,8665,13,3,5478
20056,1334,8,3,45
20057,4561,10,5,9760
20058,389,0,1,96
20059,2898,14,1,1774
20060,2294,17,2,90
20061,3377,31,1,170
20062,3127,7,3,30
20063,2987,31,1,170
20064,7357,49,2,78
20065,6209,16,5,210
20066,1139,44,1,82
20067,2088,47,1,32
20068,8567,27,2,272
20069,6007,14,1,1774
20070,1790,10,2,3904
20071,3286,0,2,192
20072,3748,47,1,32
20073,7339,5,1,29
20074,6739,3,1,70
20075,4910,31,1,170
20076,4873,41,4,244
20077,2794,33,3,333
20078,1967,28,1,186
20079,3859,0,1,96
20080,5062,2,1,75
20081,9452,29,5,550
20082,3636,34,1,143
20083,8901,43,2,206
20084,8378,38,1,385
20085,1378,20,1,1720
20086,6257,8,1,15
20087,8573,7,1,10
20088,4544,30,2,220
20089,6780,27,1,136
20090,4905,46,1,16
20091,3720,25,1,144
20092,1191,22,1,1152
20093,5919,24,1,2663
20094,976,40,2,256
20095,7468,36,1,377
20096,4754,45,3,108
20097,1942,28,5,930
20098,9744,9,1,11
20099,171,47,3,96
20100,385,20,2,3440
20101,3400,47,1,32
20102,2862,11,1,1373
20103,9584,37,1,493
20104,561,43,4,412
20105,5843,2,1,75
20106,5682,9,3,33
20107,3387,30,2,220
20108,2291,8,1,15
20109,1562,32,5,820
20110,226,12,4,7968
20111,7589,24,3,7989
20112,2430,40,3,384
20113,2952,2,1,75
20114,7935,13,1,1826
20115,3983,47,1,32
20116,8980,8,1,15
20117,9026,43,3,309
20118,5618,13,1,1826
20119,9764,35,3,1806
20120,8898,12,1,1992
20121,7105,13,3,5478
20122,6865,7,1,10
20123,4523,5,4,116
20124,8680,19,1,23
20125,6226,35,3,1806
20126,3188,19,1,23
20127,6073,10,1,1952
20128,7499,27,3,408
20129,9123,6,2,30
20130,598,44,2,164
20131,2113,20,1,1720
20132,8014,48,1,55
20133,3886,39,3,1740
20134,4208,31,2,340
20135,8108,48,1,55
20136,8483,26,3,159
20137,5901,24,1,2663
20138,9226,48,4,220
20139,8645,24,1,2663
20140,5974,21,1,2007
20141,6737,22,1,1152
20142,7765,15,2,92
20143,1292,29,1,110
20144,6317,40,3,384
20145,6720,10,5,9760
20146,376,43,3,309
20147,2198,6,1,15
20148,3037,36,5,1885
20149,5334,16,1,42
20150,975,8,1,15
20151,4328,18,1,20
20152,8331,22,1,1152
20153,7555,12,1,1992
20154,410,48,1,55
20155,5274,12,4,7968
20156,9952,5,3,87
20157,5970,41,1,61
20158,5480,49,1,39
20159,860,28,3,558
20160,88,28,5,930
20161,9869,45,1,36
20162,9618,39,1,580
20163,6076,40,1,128
20164,7241,16,2,84
20165,9420,44,1,82
20166,5189,41,1,61
20167,2297,2,1,75
20168,7298,17,1,45
20169,7919,43,1,103
20170,4066,41,1,61
20171,1065,0,4,384
20172,2088,24,1,2663
20173,8038,31,2,340
20174,9652,43,1,103
20175,1057,8,5,75
20176,5407,11,1,1373
20177,1864,4,4,228
20178,6685,44,1,82
20179,8194,8,1,15
20180,8485,13,1,1826
20181,9861,39,3,1740
20182,3444,2,3,225
20183,2158,24,1,2663
20184,7096,18,1,20
20185,7166,3,5,350
20186,9677,36,2,754
20187,3706,4,1,57
20188,9252,25,1,144
20189,5873,25,1,144
20190,7636,34,3,429
20191,9575,1,2,42
20192,8238,5,2,58
20193,6775,36,1,377
20194,2534,34,1,143
20195,5806,42,1,97
20196,6058,41,3,183
20197,6757,37,5,2465
20198,3436,40,3,384
20199,4997,0,2,192
20200,3363,31,2,340
20201,8223,49,2,78
20202,7092,34,2,286
20203,3142,4,3,171
20204,5805,21,2,4014
20205,2274,30,1,110
20206,813,10,1,1952
20207,7089,32,4,656
20208,6464,39,1,580
20209,2830,12,1,1992
20210,4078,2,2,150
20211,2745,32,1,164
20212,6796,8,1,15
20213,5632,21,4,8028
20214,2923,17,1,45
20215,9169,23,1,2795
20216,5352,18,5,100
20217,4108,45,5,180
20218,8499,20,2,3440
20219,468,48,1,55
20220,3935,40,1,128
20221,8355,31,3,510
20222,9796,31,2,340
20223,2970,44,1,82
20224,7553,7,1,10
20225,2945,46,1,16
20226,1178,36,1,377
20227,8563,31,1,170
20228,8848,39,1,580
20229,1889,16,1,42
20230,9223,15,2,92
20231,8473,48,2,110
20232,4566,35,4,2408
20233,3935,37,2,986
20234,9441,0,2,192
20235,6981,13,2,3652
20236,1556,41,1,61
20237,5441,21,1,2007
20238,9374,40,2,256
20239,8993,12,1,1992
20240,5143,3,2,140
20241,7290,45,3,108
20242,29,28,2,372
20243,7158,39,1,580
20244,5316,42,1,97
20245,1281,14,1,1774
20246,8426,45,1,36
20247,59,16,1,42
20248,8799,25,1,144
20249,6119,24,5,13315
20250,8878,20,1,1720
20251,6605,40,1,128
20252,8096,18,3,60
20253,5694,28,3,558
20254,9506,23,5,13975
20255,9017,40,1,128
20256,5302,20,2,3440
20257,5088,37,1,493
20258,8598,6,1,15
20259,7912,27,1,136
20260,8694,1,1,21
20261,5241,4,1,57
20262,7905,27,4,544
20263,3089,48,5,275
20264,149,12,1,1992
20265,3878,5,1,29
20266,5175,25,1,144
20267,5774,21,1,2007
20268,1956,41,2,122
20269,5847,20,1,1720
20270,2167,30,2,220
20271,5958,49,1,39
20272,8016,15,1,46
20273,7740,25,1,144
20274,7046,17,2,90
20275,6010,46,2,32
20276,262,17,3,135
20277,7564,47,2,64
20278,8861,37,1,493
20279,3165,19,1,23
20280,2833,46,1,16
20281,9754,42,1,97
20282,272,18,1,20
20283,1378,12,2,3984
20284,657,48,3,165
20285,5545,3,2,140
20286,2398,32,1,164
20287,1931,44,1,82
20288,8659,32,1,164
20289,8017,0,1,96
20290,187,46,1,16
20291,1434,20,4,6880
20292,2229,17,1,45
20293,119,29,4,440
20294,4558,49,2,78
20295,8965,33,2,222
20296,9057,25,2,288
20297,9192,42,5,485
20298,3676,21,1,2007
20299,2558,37,3,1479
20300,1523,49,2,78
20301,1274,29,4,440
20302,5209,14,1,1774
20303,4499,37,1,493
20304,8298,41,3,183
20305,1446,26,5,265
20306,4894,29,1,110
20307,1924,46,3,48
20308,5389,47,1,32
20309,9325,11,1,1373
20310,4785,44,1,82
20311,8605,26,1,53
20312,1300,36,5,1885
20313,6491,48,1,55
20314,5459,6,2,30
20315,2782,2,2,150
20316,9424,35,1,602
20317,668,48,1,55
20318,5518,7,3,30
20319,3881,14,1,1774
20320,2161,17,1,45
20321,4091,16,1,42
20322,641,13,1,1826
20323,8452,46,2,32
20324,7058,41,1,61
20325,9940,40,2,256
20326,183,25,3,432
20327,4785,1,4,84
20328,8444,7,1,10
20329,1096,14,2,3548
20330,1248,12,1,1992
20331,269,14,3,5322
20332,3540,35,3,1806
20333,5462,49,3,117
20334,5662,25,2,288
20335,6773,45,1,36
20336,4728,13,2,3652
20337,120,24,3,7989
20338,2988,19,5,115
20339,1509,13,1,1826
20340,8173,4,5,285
20341,5008,2,1,75
20342,1555,14,2,3548
20343,558,16,3,126
20344,8393,49,2,78
20345,8414,24,1,2663
20346,5493,13,1,1826
20347,5503,22,1,1152
20348,6723,1,5,105
20349,7003,41,2,122
20350,9826,49,1,39
20351,5605,35,4,2408
20352,1086,37,1,493
20353,8960,23,1,2795
20354,1203,32,1,164
20355,5359,38,4,1540
20356,3055,21,5,10035
20357,4054,10,1,1952
20358,2545,38,1,385
20359,1603,47,1,32
20360,3556,0,4,384
20361,9802,18,2,40
20362,2229,42,3,291
20363,8319,11,1,1373
20364,1804,48,1,55
20365,565,21,1,2007
20366,318,41,1,61
20367,8277,34,1,143
20368,8550,29,1,110
20369,1674,35,4,2408
20370,4722,32,5,820
20371,8779,41,4,244
20372,8763,20,4,6880
20373,4346,8,3,45
20374,8779,47,2,64
20375,6865,39,3,1740
20376,9578,23,1,2795
20377,2706,42,1,97
20378,6084,33,3,333
20379,6002,49,3,117
20380,3627,21,1,2007
20381,194,24,1,2663
20382,6983,35,1,602
20383,3796,36,1,377
20384,6016,34,1,143
20385,5903,45,1,36
20386,2553,44,1,82
20387,5008,11,1,1373
20388,7502,40,1,128
20389,6196,6,2,30
20390,4365,38,5,1925
20391,3151,23,1,2795
20392,5383,6,4,60
20393,4906,37,2,986
20394,6587,35,1,602
20395,7346,44,1,82
20396,6458,25,4,576
20397,1748,11,3,4119
20398,6471,48,1,55
20399,2443,16,2,84
20400,3093,12,1,1992
20401,6780,3,5,350
20402,937,13,1,1826
20403,8159,7,2,20
20404,6403,23,2,5590
20405,4339,27,1,136
20406,7741,30,4,440
20407,9253,1,1,21
20408,6784,11,1,1373
20409,852,16,2,84
20410,2067,25,3,432
20411,7585,45,1,36
20412,422,47,4,128
20413,2332,33,1,111
20414,3183,41,1,61
20415,5720,12,1,1992
20416,6959,27,5,680
20417,9653,32,1,164
20418,880,22,1,1152
20419,3483,3,2,140
20420,8374,9,1,11
20421,7557,14,3,5322
20422,6981,11,2,2746
20423,8384,2,1,75
20424,5627,38,1,385
20425,2582,11,5,6865
20426,5289,19,1,23
20427,3036,26,1,53
20428,8668,19,4,92
20429,8869,43,1,103
20430,4329,23,1,2795
20431,8485,37,1,493
20432,3521,17,2,90
20433,7522,23,3,8385
20434,5885,40,1,128
20435,8123,3,2,140
20436,4658,43,1,103
20437,2188,28,1,186
20438,4816,3,2,140
20439,4136,15,2,92
20440,7912,20,5,8600
20441,1305,34,1,143
20442,8990,35,1,602
20443,9095,37,1,493
20444,3381,47,1,32
20445,5899,11,1,1373
20446,9504,1,1,21
20447,7052,37,3,1479
20448,9377,24,1,2663
20449,4839,38,2,770
20450,9700,24,2,5326
20451,4123,48,2,110
20452,1426,44,1,82
20453,7465,15,1,46
20454,3579,29,2,220
20455,5166,42,1,97
20456,897,22,1,1152
20457,6239,19,3,69
20458,3055,14,1,1774
20459,8651,30,1,110
20460,8726,8,3,45
20461,8829,6,1,15
20462,4470,8,1,15
20463,9943,15,2,92
20464,6475,31,3,510
20465,6462,8,1,15
20466,1266,15,3,138
20467,9997,19,3,69
20468,2269,48,1,55
20469,2066,18,1,20
20470,6890,48,3,165
20471,26,44,2,164
20472,4851,3,2,140
20473,3958,17,4,180
20474,3415,13,1,1826
20475,6663,30,1,110
20476,7651,47,3,96
20477,7826,44,1,82
20478,464,23,2,5590
20479,1050,31,4,680
20480,7752,6,1,15
20481,2459,43,3,309
20482,875,3,2,140
20483,8752,43,1,103
20484,4828,13,3,5478
20485,4342,40,1,128
20486,3988,12,1,1992
20487,5765,9,1,11
20488,3553,1,1,21
20489,3470,36,2,754
20490,1250,25,4,576
20491,2881,7,1,10
20492,6594,28,1,186
20493,7779,41,3,183
20494,2434,31,1,170
20495,1223,39,2,1160
20496,6335,2,1,75
20497,9075,13,1,1826
20498,5751,4,3,171
20499,5667,32,2,328
20500,7998,3,2,140
20501,7566,10,3,5856
20502,972,8,1,15
20503,1138,33,1,111
20504,9779,49,1,39
20505,2539,6,1,15
20506,3829,14,1,1774
20507,5193,39,3,1740
20508,9309,16,2,84
20509,7381,38,1,385
20510,90,42,1,97
20511,5937,14,1,1774
20512,9971,38,1,385
20513,3393,45,3,108
20514,1869,44,4,328
20515,5651,41,3,183
20516,9317,22,2,2304
20517,8912,0,1,96
20518,9522,34,1,143
20519,830,1,2,42
20520,7222,36,1,377
20521,6818,23,3,8385
20522,2267,19,1,23
20523,431,35,1,602
20524,7555,20,4,6880
20525,4966,6,2,30
20526,3629,37,1,493
20527,9543,25,1,144
20528,3618,5,1,29
20529,6706,27,1,136
20530,8009,29,5,550
20531,5900,14,1,1774
20532,9537,39,1,580
20533,6438,36,1,377
20534,252,10,1,1952
20535,233,49,1,39
20536,5494,12,4,7968
20537,7502,9,2,22
20538,9516,42,1,97
20539,7224,29,2,220
20540,3832,22,4,4608
20541,693,49,1,39
20542,2930,8,1,15
20543,4358,34,2,286
20544,7229,11,1,1373
20545,6167,46,3,48
20546,1545,26,1,53
20547,3954,31,1,170
20548,6280,25,1,144
20549,7080,20,1,1720
20550,2715,32,4,656
20551,189,26,1,53
20552,134,12,3,5976
20553,7886,47,1,32
20554,6626,38,1,385
20555,438,24,2,5326
20556,3108,49,5,195
20557,7620,4,1,57
20558,3043,39,5,2900
20559,1967,18,3,60
20560,3569,41,2,122
20561,7749,3,4,280
20562,8621,19,1,23
20563,7623,25,1,144
20564,7569,33,5,555
20565,8421,48,3,165
20566,2195,38,1,385
20567,9355,28,1,186
20568,6657,34,3,429
20569,5432,20,1,1720
20570,3092,18,1,20
20571,1319,2,1,75
20572,2322,34,2,286
20573,9099,2,1,75
20574,9038,20,2,3440
20575,6794,45,1,36
20576,2279,24,2,5326
20577,7509,34,1,143
20578,8125,17,3,135
20579,6901,28,1,186
20580,7378,30,1,110
20581,7328,31,1,170
20582,3899,15,2,92
20583,1911,29,1,110
20584,8834,22,1,1152
20585,946,24,5,13315
20586,1798,16,1,42
20587,768,18,4,80
20588,5619,0,1,96
20589,3938,39,1,580
20590,6583,31,3,510
20591,4694,11,1,1373
20592,8993,19,3,69
20593,300,40,1,128
20594,7356,4,2,114
20595,9848,39,2,1160
20596,113,23,1,2795
20597,1073,6,1,15
20598,8169,8,1,15
20599,1336,33,5,555
20600,1105,6,3,45
20601,3529,44,3,246
20602,7417,11,1,1373
20603,4842,43,3,309
20604,9024,12,1,1992
20605,3078,13,1,1826
20606,6380,41,1,61
20607,5458,5,1,29
20608,5921,12,1,1992
20609,427,5,4,116
20610,4944,7,4,40
20611,6279,10,1,1952
20612,7222,42,2,194
20613,7353,39,1,580
20614,1175,35,4,2408
20615,7854,37,1,493
20616,7341,47,3,96
20617,9015,49,5,195
20618,3683,18,2,40
20619,1143,48,1,55
20620,4805,25,5,720
20621,2973,5,1,29
20622,530,1,1,21
20623,2507,1,2,42
20624,8514,47,1,32
20625,6568,6,1,15
20626,8897,39,1,580
20627,7049,15,1,46
20628,2134,43,1,103
20629,5572,24,1,2663
20630,9597,15,2,92
20631,1990,4,1,57
20632,9741,48,1,55
20633,5925,41,3,183
20634,1276,17,4,180
20635,9182,33,3,333
20636,2061,33,2,222
20637,7615,37,1,493
20638,8068,21,1,2007
20639,5297,4,1,57
20640,2855,47,2,64
20641,1813,42,1,97
20642,3065,22,1,1152
20643,227,45,3,108
20644,9101,22,2,2304
20645,1003,48,1,55
20646,5427,1,1,21
20647,1136,31,2,340
20648,7349,26,2,106
20649,4522,19,3,69
20650,7089,41,1,61
20651,5019,24,1,2663
20652,663,25,2,288
20653,4321,37,1,493
20654,7496,36,2,754
20655,3471,22,1,1152
20656,4946,49,1,39
20657,1822,2,1,75
20658,5464,10,1,1952
20659,8055,35,1,602
20660,8385,1,2,42
20661,1931,29,1,110
20662,8995,14,1,1774
20663,4993,2,3,225
20664,5307,21,1,2007
20665,6870,38,5,1925
20666,5105,13,3,5478
20667,4811,32,2,328
20668,7072,35,1,602
20669,2419,23,1,2795
20670,5648,29,1,110
20671,382,20,1,1720
20672,5837,14,4,7096
20673,5602,9,1,11
20674,7491,49,3,117
20675,9395,6,1,15
20676,804,7,3,30
20677,1157,40,1,128
20678,1497,45,2,72
20679,6403,4,5,285
20680,7259,38,4,1540
20681,530,37,1,493
20682,4418,41,1,61
20683,7932,40,1,128
20684,4186,28,3,558
20685,1898,49,5,195
20686,8412,15,3,138
20687,6590,10,1,1952
20688,3238,35,2,1204
20689,1544,3,1,70
20690,7678,6,1,15
20691,8931,29,1,110
20692,1555,46,2,32
20693,1835,21,3,6021
20694,5976,49,2,78
20695,1812,19,3,69
20696,7296,10,1,1952
20697,875,24,1,2663
20698,3171,17,3,135
20699,4927,0,3,288
20700,4069,15,1,46
20701,7588,11,1,1373
20702,2154,48,5,275
20703,4639,37,1,493
20704,9344,47,2,64
20705,4926,14,1,1774
20706,9407,5,5,145
20707,6125,43,1,103
20708,7754,23,2,5590
20709,8180,12,5,9960
20710,6515,3,1,70
20711,1820,5,5,145
20712,1622,46,2,32
20713,3757,21,1,2007
20714,5633,37,1,493
20715,5196,2,1,75
20716,2280,35,1,602
20717,6348,10,1,1952
20718,3633,35,4,2408
20719,7529,49,2,78
20720,8958,36,1,377
20721,1525,28,1,186
20722,3021,11,2,2746
20723,3041,22,2,2304
20724,558,10,1,1952
20725,796,33,2,222
20726,5140,49,2,78
20727,1845,36,2,754
20728,1685,38,1,385
20729,6499,36,3,1131
20730,5756,12,2,3984
20731,6896,27,2,272
20732,5635,19,1,23
20733,5201,35,5,3010
20734,311,29,1,110
20735,1244,41,1,61
20736,891,20,5,8600
20737,1889,14,1,1774
20738,7756,29,1,110
20739,6833,7,2,20
20740,586,8,3,45
20741,9329,22,1,1152
20742,1057,47,4,128
20743,4007,6,3,45
20744,7461,29,2,220
20745,380,19,5,115
20746,1982,27,1,136
20747,677,4,1,57
20748,5550,0,3,288
20749,922,9,3,33
20750,1157,21,2,4014
20751,6683,28,1,186
20752,4355,32,1,164
20753,5953,44,3,246
20754,5408,48,1,55
20755,9574,7,1,10
20756,1398,38,2,770
20757,1984,47,1,32
20758,4183,16,3,126
20759,8721,29,5,550
20760,6437,2,2,150
20761,7115,34,1,143
20762,5523,26,1,53
20763,2506,32,2,328
20764,1950,20,4,6880
20765,344,22,2,2304
20766,6599,24,1,2663
20767,3051,36,2,754
20768,9160,11,1,1373
20769,7154,45,3,108
20770,7206,40,1,128
20771,5252,46,1,16
20772,1909,46,5,80
20773,9790,41,1,61
20774,4545,1,1,21
20775,3027,9,1,11
20776,1329,16,1,42
20777,9866,37,2,986
20778,5616,35,1,602
20779,8259,14,3,5322
20780,1132,8,4,60
20781,3389,5,5,145
20782,43,5,3,87
20783,7723,35,3,1806
20784,3473,22,2,2304
20785,3097,41,1,61
20786,8188,19,2,46
20787,9500,24,1,2663
20788,6428,12,2,3984
20789,9206,7,1,10
20790,4256,12,1,1992
20791,4486,37,1,493
20792,2078,36,1,377
20793,1149,49,3,117
20794,8878,21,1,2007
20795,2888,18,1,20
20796,9433,25,4,576
20797,6788,33,5,555
20798,3367,40,1,128
20799,4291,16,1,42
20800,7132,41,1,61
20801,338,38,3,1155
20802,6410,44,1,82
20803,9704,44,3,246
20804,4011,17,1,45
20805,2444,36,1,377
20806,2749,25,5,720
20807,8559,30,3,330
20808,3640,46,1,16
20809,1471,6,5,75
20810,6419,28,2,372
20811,1304,34,1,143
20812,7214,43,1,103
20813,7071,22,1,1152
20814,8868,19,3,69
20815,5563,2,1,75
20816,7708,4,3,171
20817,4361,29,2,220
20818,2413,41,3,183
20819,6056,7,2,20
20820,981,23,2,5590
20821,5596,10,1,1952
20822,2631,48,1,55
20823,234,39,2,1160
20824,9743,24,1,2663
20825,781,39,3,1740
20826,1877,29,1,110
20827,3847,16,1,42
20828,8178,44,1,82
20829,8645,7,2,20
20830,8792,21,1,2007
20831,1503,37,2,986
20832,4942,40,2,256
20833,1385,17,1,45
20834,1942,28,1,186
20835,6334,17,1,45
20836,6638,14,2,3548
20837,8536,0,3,288
20838,7636,8,2,30
20839,4656,28,1,186
20840,4909,16,1,42
20841,3840,49,1,39
20842,5677,47,1,32
20843,9907,14,1,1774
20844,9573,18,1,20
20845,4652,28,2,372
20846,8082,21,2,4014
20847,5826,3,1,70
20848,9464,42,1,97
20849,6429,24,3,7989
20850,8422,16,1,42
20851,152,34,1,143
20852,4131,21,1,2007
20853,6351,4,1,57
20854,906,31,3,510
20855,2021,38,1,385
20856,5599,7,1,10
20857,9271,12,2,3984
20858,5197,2,1,75
20859,6210,27,1,136
20860,9018,25,2,288
20861,1125,28,4,744
20862,1398,39,2,1160
20863,8947,10,2,3904
20864,6406,46,2,32
20865,1603,24,3,7989
20866,7076,20,1,1720
20867,4652,17,1,45
20868,6558,40,1,128
20869,8113,9,1,11
20870,9989,5,1,29
20871,1189,20,4,6880
20872,8807,48,1,55
20873,8363,45,3,108
20874,8316,22,2,2304
20875,1617,34,1,143
20876,48,45,3,108
20877,9942,19,5,115
20878,6109,29,1,110
20879,2033,14,2,3548
20880,7075,47,1,32
20881,9296,4,3,171
20882,2549,44,1,82
20883,5134,34,1,143
20884,6431,16,3,126
20885,6226,5,1,29
20886,5671,8,1,15
20887,9575,11,3,4119
20888,139,1,5,105
20889,4802,9,4,44
20890,6412,28,1,186
20891,5094,19,4,92
20892,2447,38,4,1540
20893,2647,24,1,2663
20894,8798,19,2,46
20895,7021,17,1,45
20896,7620,28,1,186
20897,7899,26,1,53
20898,90,37,1,493
20899,9026,6,2,30
20900,4464,31,1,170
20901,9191,24,1,2663
20902,2467,20,2,3440
20903,6586,35,4,2408
20904,9262,0,1,96
20905,482,28,5,930
20906,1268,7,3,30
20907,7166,11,2,2746
20908,5925,10,2,3904
20909,5719,41,1,61
20910,7007,18,1,20
20911,5787,32,1,164
20912,5747,0,1,96
20913,7337,29,1,110
20914,9144,31,1,170
20915,2890,15,1,46
20916,8728,14,5,8870
20917,4807,48,1,55
20918,8102,14,4,7096
20919,296,0,1,96
20920,8894,37,2,986
20921,8763,13,3,5478
20922,9286,49,4,156
20923,5612,48,3,165
20924,3029,3,1,70
20925,2430,16,3,126
20926,3339,19,1,23
20927,7104,29,4,440
20928,504,33,5,555
20929,9375,3,2,140
20930,2702,4,1,57
20931,5382,48,2,110
20932,6464,17,1,45
20933,7660,45,4,144
20934,972,42,1,97
20935,1499,11,1,1373
20936,2426,41,1,61
20937,9181,36,1,377
20938,2631,15,2,92
20939,1910,36,1,377
20940,1526,26,1,53
20941,3971,14,1,1774
20942,4200,41,5,305
20943,6205,16,1,42
20944,8308,26,1,53
20945,4265,10,1,1952
20946,5477,26,1,53
20947,9810,8,2,30
20948,1502,17,3,135
20949,397,18,1,20
20950,548,14,2,3548
20951,8458,32,1,164
20952,7781,22,1,1152
20953,1781,39,1,580
20954,2266,47,1,32
20955,6794,15,2,92
20956,2020,22,1,1152
20957,8283,16,1,42
20958,883,23,1,2795
20959,3151,15,1,46
20960,102,2,2,150
20961,2123,1,1,21
20962,1605,38,1,385
20963,4887,14,3,5322
20964,3065,42,4,388
